MovieID,title,release_year,runtime,Genre:IMAX,Genre:Musical,Genre:Thriller,Genre:Comedy,Genre:Western,Genre:Drama,Genre:Adventure,Genre:Mystery,Genre:Fantasy,Genre:Action,Genre:Crime,Genre:Animation,Genre:Horror,Genre:Documentary,Genre:Sci-Fi,Genre:Romance,Genre:War,Genre:(no genres listed),Genre:Children,Genre:Film-Noir
144,The Brothers McMullen,1995.0,98.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,Blue in the Face,1995.0,83.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,Jeffrey,1995.0,92.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,Jury Duty,1995.0,88.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,Living in Oblivion,1995.0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,Love & Human Remains,1994.0,100.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,Party Girl,1995.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,Smoke,1995.0,112.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995.0,109.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,Unstrung Heroes,1995.0,93.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,Billy Madison,1995.0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,Boys on the Side,1995.0,115.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,Clerks,1994.0,92.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,Destiny Turns on the Radio,1995.0,103.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,Exit to Eden,1994.0,114.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,Ed Wood,1994.0,127.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,Houseguest,1995.0,109.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,The Jerky Boys,1995.0,82.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267,Major Payne,1995.0,95.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,The Madness of King George,1994.0,107.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
274,Man of the House,1995.0,96.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,Roommates,1995.0,108.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,Prêt-à-Porter,1994.0,133.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,Three Colors: White,1994.0,92.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,Rent-a-Kid,1995.0,85.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,Stuart Saves His Family,1995.0,95.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
322,Swimming with Sharks,1994.0,93.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
324,The Sum of Us,1994.0,100.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,National Lampoon's Senior Trip,1995.0,91.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,Tommy Boy,1995.0,98.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342,Muriel's Wedding,1994.0,106.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,Ace Ventura: Pet Detective,1994.0,86.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345,"The Adventures of Priscilla, Queen of the Desert",1994.0,103.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348,Bullets Over Broadway,1994.0,98.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,Crooklyn,1994.0,114.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,The Paper,1994.0,112.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,Open Season,1995.0,97.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
413,Airheads,1994.0,92.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
414,The Air Up There,1994.0,107.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
419,The Beverly Hillbillies,1993.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,Cabin Boy,1994.0,80.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430,Calendar Girl,1993.0,90.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433,Clean Slate,1994.0,107.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,Cops & Robbersons,1994.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,Dazed and Confused,1993.0,102.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,Fatal Instinct,1993.0,91.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449,Fear of a Black Hat,1994.0,88.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450,With Honors,1994.0,103.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,Getting Even with Dad,1994.0,109.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
470,House Party 3,1994.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
471,The Hudsucker Proxy,1994.0,111.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,I'll Do Anything,1994.0,115.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,The Inkwell,1994.0,110.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
486,Life with Mikey,1993.0,91.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
489,Made in America,1993.0,111.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
500,Mrs. Doubtfire,1993.0,125.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
505,North,1994.0,87.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
516,Renaissance Man,1994.0,128.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
518,The Road to Wellville,1994.0,118.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520,Robin Hood: Men in Tights,1993.0,104.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
528,The Scout,1994.0,101.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,"Paris, France",1994.0,112.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,Welcome to the Dollhouse,1995.0,88.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,Chasers,1994.0,102.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,Kika,1993.0,117.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,Bhaji on the Beach,1993.0,100.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,Little Big League,1994.0,119.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
570,The Slingshot,1993.0,102.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,Spanking the Monkey,1994.0,106.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
582,Métisse,1993.0,94.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
583,Dear Diary,1993.0,101.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585,The Brady Bunch Movie,1995.0,89.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
603,Bye Bye Love,1995.0,106.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,The Pallbearer,1996.0,97.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,The Flower of My Secret,1995.0,103.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
619,Ed,1996.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
626,A Thin Line Between Love and Hate,1996.0,108.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
633,Denise Calls Up,1995.0,80.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,Theodore Rex,1995.0,92.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,A Family Thing,1996.0,109.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637,Sgt. Bilko,1996.0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
639,Girl 6,1996.0,108.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
649,Cold Fever,1995.0,85.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
651,The Superwife,1996.0,86.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
656,Eddie,1996.0,100.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
657,Yankee Zulu,1993.0,100.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
663,Kids in the Hall: Brain Candy,1996.0,89.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
664,Faithful,1996.0,91.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
700,Angus,1995.0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
710,Celtic Pride,1996.0,91.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
719,Multiplicity,1996.0,117.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
725,The Great White Hype,1996.0,91.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
728,Cold Comfort Farm,1995.0,95.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
734,Getting Away with Murder,1996.0,88.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
743,Spy Hard,1996.0,81.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747,The Stupids,1996.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
751,Careful,1992.0,100.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
765,Jack,1996.0,113.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
767,The Grass Harp,1995.0,107.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
785,Kingpin,1996.0,114.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
797,The Old Lady Who Walked in the Sea,1991.0,98.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
813,Larger Than Life,1996.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,A Very Brady Sequel,1996.0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
830,The First Wives Club,1996.0,102.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
833,High School High,1996.0,86.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834,Phat Beach,1996.0,89.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,The Big Squeeze,1996.0,98.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
860,Maybe... Maybe Not,1994.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
868,Death in Brunswick,1991.0,109.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
870,Gone Fishin',1997.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
877,Girls Town,1996.0,90.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
921,My Favorite Year,1982.0,92.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,The Women,1939.0,133.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
934,Father of the Bride,1950.0,92.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
939,The Reluctant Debutante,1958.0,94.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
973,Meet John Doe,1941.0,122.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
984,The Pompatus of Love,1996.0,99.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
988,Grace of My Heart,1996.0,116.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
994,Big Night,1996.0,109.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1020,Cool Runnings,1993.0,98.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1042,That Thing You Do!,1996.0,108.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1045,Love Is All There Is,1996.0,105.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1060,Swingers,1996.0,96.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1091,Weekend at Bernie's,1989.0,97.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1113,The Associate,1996.0,114.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1120,The People vs. Larry Flynt,1996.0,130.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1135,Private Benjamin,1980.0,110.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1160,Six of a Kind,1934.0,62.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1162,The Ruling Class,1972.0,154.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1171,Bob Roberts,1992.0,102.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1173,"The Cook, the Thief, His Wife & Her Lover",1989.0,124.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1174,Dead Tired,1994.0,82.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1180,Hear My Song,1991.0,104.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1184,Mediterraneo,1991.0,96.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1194,Up in Smoke,1978.0,86.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1202,Withnail & I,1987.0,108.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1238,Local Hero,1983.0,111.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268,Pump Up the Volume,1990.0,105.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1279,Night on Earth,1991.0,128.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1285,Heathers,1988.0,103.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1288,This Is Spinal Tap,1984.0,82.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1292,Being There,1979.0,130.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297,Real Genius,1985.0,106.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1300,My Life as a Dog,1985.0,102.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317,I'm Not Rappaport,1996.0,135.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318,Blue Juice,1995.0,90.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390,My Fellow Americans,1996.0,101.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1392,Citizen Ruth,1996.0,104.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1394,Raising Arizona,1987.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1395,Tin Men,1987.0,112.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1410,The Evening Star,1996.0,129.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1414,Mother,1996.0,104.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425,Fierce Creatures,1997.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1436,Falling in Love Again,1980.0,103.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1439,Meet Wally Sparks,1997.0,105.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1440,Amos & Andrew,1993.0,96.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446,Kolya,1996.0,105.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449,Waiting for Guffman,1996.0,84.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454,SubUrbia,1997.0,121.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456,The Pest,1997.0,82.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461,Vegas Vacation,1997.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476,Private Parts,1997.0,109.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485,Liar Liar,1997.0,86.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490,B.A.P.S,1997.0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503,8 Heads in a Duffel Bag,1997.0,95.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1513,Romy and Michele's High School Reunion,1997.0,92.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1516,Children of the Revolution,1996.0,101.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1526,Fathers' Day,1997.0,99.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1528,Intimate Relations,1996.0,100.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1529,Nowhere,1997.0,83.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1532,Sprung,1997.0,105.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1546,Schizopolis,1997.0,99.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1553,Late Bloomers,1996.0,107.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1558,Sudden Manhattan,1996.0,80.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1561,Wedding Bell Blues,1996.0,102.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1581,Out to Sea,1997.0,106.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1585,Love Serenade,1996.0,101.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1594,In the Company of Men,1997.0,97.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1602,Leave It to Beaver,1997.0,84.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1614,In & Out,1997.0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1622,Kicked in the Head,1997.0,89.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1640,How to Be a Player,1997.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1641,The Full Monty,1997.0,91.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1642,Alive and Kicking,1996.0,98.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1648,The House of Yes,1997.0,85.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1665,Bean,1997.0,89.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1677,Critical Care,1997.0,107.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1679,Chairman of the Board,1998.0,95.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1698,The Boys,1997.0,107.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1699,The Butcher Boy,1998.0,110.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1701,Deconstructing Harry,1997.0,96.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1731,Mr. Magoo,1997.0,87.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1734,My Life in Pink,1997.0,88.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1746,Senseless,1998.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1747,Wag the Dog,1997.0,97.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1753,Half Baked,1998.0,82.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1760,Spice World,1997.0,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1793,Welcome to Woop Woop,1998.0,106.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1794,Love and Death on Long Island,1998.0,93.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1810,Primary Colors,1998.0,143.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1816,Two Girls and a Guy,1998.0,84.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1825,The Players Club,1998.0,104.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1836,The Last Days of Disco,1998.0,113.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1837,The Odd Couple II,1998.0,97.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1839,My Giant,1998.0,103.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1853,"An Alan Smithee Film: Burn, Hollywood, Burn",1998.0,86.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1855,Krippendorf's Tribe,1998.0,94.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1857,The Real Blonde,1998.0,105.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1863,Major League: Back to the Minors,1998.0,100.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1864,Sour Grapes,1998.0,91.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1870,"Dancer, Texas Pop. 81",1998.0,97.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1871,A Friend of the Deceased,1997.0,100.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
